parent,name,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,status
text2sql.LineListTransPNS,Age,Age,Age of client as of last visit,,,,,,,Approved
text2sql.LineListTransPNS,Agegroup,Agegroup,"A 4 year age band from 1 to 64 years; Categories include Under 1, 01 to 04, 10 to 14, 05 to 09, 15 to 19, 65+, 60 to 64,55 to 59, 20 to 24, 50 to 54, 25 to 29, 30 to 34, 40 to 44, 45 to 49, 35 to 39",,,,,,,Approved
text2sql.LineListTransPNS,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LineListTransPNS,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LineListTransPNS,CurrentlyLivingWithIndexClient,CurrentlyLivingWithIndexClient,"If Index  client  currently lives with the partner listed, categories include Yes, No",,,,,,,Approved
text2sql.LineListTransPNS,Date,Date,"Date when Index client listed the partner, format(yyyy-mm-dd)",,,,,,,Approved
text2sql.LineListTransPNS,FacilityLinkedTo,FacilityLinkedTo,Facility name where partner was linked to,,,,,,,Approved
text2sql.LineListTransPNS,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LineListTransPNS,FinalResult,FinalResult,"Final Result of HIV the test of the elicited contact categories include Positive, Negative",,,,,,,Approved
text2sql.LineListTransPNS,Gender,Gender,Sex of the partner,,,,,,,Approved
text2sql.LineListTransPNS,HIVDiagnosisDate,HIVDiagnosisDate,"Date diagnosesd with HIV, format (yyyy-mm-dd)",,,,,,,Approved
text2sql.LineListTransPNS,IpvScreeningOutcome,IpvScreeningOutcome,"IPV Screening Outcome categories True, False",,,,,,,Approved
text2sql.LineListTransPNS,KnownPositive,KnownPositive,Boolean value for if partner is positive,,,,,,,Approved
text2sql.LineListTransPNS,LinkDateLinkedToCare,LinkDateLinkedToCare,Date partner was linked to care; format (yyyy-mm-dd),,,,,,,Approved
text2sql.LineListTransPNS,Linked,Linked,Boolean value for if partner was linked to care,,,,,,,Approved
text2sql.LineListTransPNS,LinkedToCare,LinkedToCare,Status if a positive individual has been linked to care,,,,,,,Approved
text2sql.LineListTransPNS,LoadDate,LoadDate,Date when data was last ET Loaded,,,,,,,Approved
text2sql.LineListTransPNS,Mflcode,Mflcode,"Master facility code as asigned in the KHMFL, Uniquely identifies a facility",,,,,,,Approved
text2sql.LineListTransPNS,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LineListTransPNS,PartnerPatientPk,PartnerPatientPk,Hashed valued of unique partner ID in specific facility,,,,,,,Approved
text2sql.LineListTransPNS,PartnerPersonID,PartnerPersonID,System issued identifier for partner,,,,,,,Approved
text2sql.LineListTransPNS,PartnerTestdate,PartnerTestdate,Date of testing for the partner,,,,,,,Approved
text2sql.LineListTransPNS,PatientPkHash,PatientPkHash,Hashed valued of unique client ID in specific facility. Concatenation of PatientPkHash and MflCode is used to uniquely identify a client,,,,,,,Approved
text2sql.LineListTransPNS,PnsApproach,PnsApproach,"PNS Approach used; categories include Assisted for HIV disclosure, Community Health Care Provider (CHCP), Self-referral, Treatment supporter",,,,,,,Approved
text2sql.LineListTransPNS,PnsConsent,PnsConsent,Index client consent for Partner listing,,,,,,,Approved
text2sql.LineListTransPNS,RelationsipToIndexClient,RelationsipToIndexClient,"Elicited Partner relationship to Index Client; categories include Child,cowife,parent(Mother),parent(Father),partner, sibling,spause",,,,,,,Approved
text2sql.LineListTransPNS,ReportedCCCNumber,ReportedCCCNumber,Hashed value of the Partner CCC number,,,,,,,Approved
text2sql.LineListTransPNS,ScreenedForIpv,ScreenedForIpv,Index screened for IPV against Partner (Yes/No),,,,,,,Approved
text2sql.LineListTransPNS,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
,LineListVLNonSuppressed,LineListVLNonSuppressed,A patient linelist with the viral load information for unsupressed patients,,,,,,,Approved
text2sql.LineListVLNonSuppressed,ARTOutcomeDescription,ARTOutcomeDescription,"The outcome of the client as active, transferred out, stopped LTFU",,,,,,,Approved
text2sql.LineListVLNonSuppressed,LoadDate,LoadDate,Date when data was last ET Loaded,,,,,,,Approved
text2sql.LineListVLNonSuppressed,PatientPKHash,PatientPKHash,De-identified EMR Internal System generated Unique Patient Identifier,,,,,,,Approved
,LineListVLNonsuppressed,LineListVLNonsuppressed,A client level linelist that contains viral load data on clients who are non-suppressed with viral loads that are more than 1000 cp/ml in the latest viral load taken within the last 12 months,,,,,,,Approved
text2sql.LineListVLNonsuppressed,ARTOutcome,ARTOutcome,"ART Outcome category e.g. Active, Transfer Out, Loss to follow up etc",,,,,,,Approved
text2sql.LineListVLNonsuppressed,ARTOutcomeDescription,ARTOutcomeDescription,,,,,,,,Approved
text2sql.LineListVLNonsuppressed,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.LineListVLNonsuppressed,AgeLastVisit,AgeLastVisit,Age of client as of last visit,,,,,,,Approved
text2sql.LineListVLNonsuppressed,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LineListVLNonsuppressed,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LineListVLNonsuppressed,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LineListVLNonsuppressed,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.LineListVLNonsuppressed,LastVisitDate,LastVisitDate,Date that the client last visited the facility,,,,,,,Approved
text2sql.LineListVLNonsuppressed,LoadDate,LoadDate,The date the data was ET Loaded,,,,,,,Approved
text2sql.LineListVLNonsuppressed,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LineListVLNonsuppressed,NextAppointmentDate,NextAppointmentDate,The next appointment date given at last visit,,,,,,,Approved
text2sql.LineListVLNonsuppressed,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LineListVLNonsuppressed,PatientIDHash,PatientIDHash,De-identified Patient CCC Number,,,,,,,Approved
text2sql.LineListVLNonsuppressed,PatientPKHash,PatientPKHash,De-identified EMR Internal System generated Unique Patient Identifier,,,,,,,Approved
text2sql.LineListVLNonsuppressed,StartARTDate,StartARTDate,Date client started ART,,,,,,,Approved
text2sql.LineListVLNonsuppressed,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.LineListVLNonsuppressed,ValidVLResult,ValidVLResult,The VL result that is within 12 months from the reporting period taking into account age group validity,,,,,,,Approved
,LineListViralLoad,LineListViralLoad,A client level linelist that contains latest data on their viral loads,,,,,,,Approved
text2sql.LineListViralLoad,AgeGroup,AgeGroup,A 4 year age band from 1 to 64 years,,,,,,,Approved
text2sql.LineListViralLoad,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LineListViralLoad,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LineListViralLoad,Does the Pregnant & Breastfeeding client have a valid viral load,Does the Pregnant & Breastfeeding client have a valid viral load,Does the client have a valid viral load,,,,,,,Approved
text2sql.LineListViralLoad,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LineListViralLoad,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.LineListViralLoad,LatestVL1,LatestVL2,Value of latest viral load,,,,,,,Approved
text2sql.LineListViralLoad,LatestVL2,LatestVL3,Value of second latest viral load,,,,,,,Approved
text2sql.LineListViralLoad,LatestVL3,LatestVL4,Value of third latest viral load,,,,,,,Approved
text2sql.LineListViralLoad,LatestVLDate1Key,LatestVLDate1Key,Date of latest viral load,,,,,,,Approved
text2sql.LineListViralLoad,LatestVLDate2Key,LatestVLDate2Key,Date of second latest viral load,,,,,,,Approved
text2sql.LineListViralLoad,LatestVLDate3Key,LatestVLDate3Key,Date of third latest viral load,,,,,,,Approved
text2sql.LineListViralLoad,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.LineListViralLoad,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LineListViralLoad,PBFValidVL,PBFValidVL,Status if a Pregnant Breastfeeding woman has a Valid Viral load,,,,,,,Approved
text2sql.LineListViralLoad,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LineListViralLoad,PatientIDHash,PatientIDHash,Hashed value of the Patient CCC number,,,,,,,Approved
text2sql.LineListViralLoad,PatientPKHash,PatientPKHash,Hashed valued of unique client ID in specific facility,,,,,,,Approved
text2sql.LineListViralLoad,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
,LinelistAppointments,LinelistAppointments,"A linelist of patients that shows last encounter dates, expected next appointment date and appointment status in each month",,,,,,,Approved
text2sql.LinelistAppointments,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LinelistAppointments,AppointmentStatus,AppointmentStatus,The status of last appointment if it was met or late by X days,,,,,,,Approved
text2sql.LinelistAppointments,AsOfDate,AsOfDate,The end of month of the latest reporting month,,,,,,,Approved
text2sql.LinelistAppointments,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LinelistAppointments,DATIMAgeGroup,DATIMAgeGroup,The age categorizations in DATIM system,,,,,,,Approved
text2sql.LinelistAppointments,DOB,DOB,Date of birth of the Patient DDMMYYYY,,,,,,,Approved
text2sql.LinelistAppointments,FacilityName,FacilityName,The name of the facility as entered in KHMFL,,,,,,,Approved
text2sql.LinelistAppointments,Gender,Gender,The sex of the patient,,,,,,,Approved
text2sql.LinelistAppointments,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.LinelistAppointments,MFLCode,MFLCode,The Site code as entered in KHMFL,,,,,,,Approved
text2sql.LinelistAppointments,MaritalStatus,MaritalStatus,Marital Status of the patient,,,,,,,Approved
text2sql.LinelistAppointments,NUPI,NUPI,Client National unique patient identification number,,,,,,,Approved
text2sql.LinelistAppointments,PartnerName,PartnerName,Service delivery partner,,,,,,,Approved
text2sql.LinelistAppointments,PatientIDHash,PatientIDHash,De-identified Patient CCC Number,,,,,,,Approved
text2sql.LinelistAppointments,PatientPKHash,PatientPKHash,De-identified EMR Internal System generated Unique Patient Identifier,,,,,,,Approved
text2sql.LinelistAppointments,SubCounty,SubCounty,The sub county where the facility is situated,,,,,,,Approved
,LinelistHEI,LinelistHEI,"A client level linelist that contains various indicators of HEIs. If a question has a string ""HEI"", then use this table. A DNA PCR for a HEI is done within 6 weeks of age or first contact thereafter; if negative then another DNA PCR at 6 months, and if negative then repeat DNA PCR at 12 months.  Use this table on any queries related to HEI, i.e 1. What is the proportion of uninfected HEIs at 24 months  2. What is the proportion of HEI with a final antibody 3. What proportion of infected infants are on ART by county 4. What proportion of infants are exclusively breastfeeding at 6 months

Example Query

Question;  What is the proportion of uninfected HEIs at 24 months  
SQL Query:
SELECT COUNT(*) AS TotalHEIs, 
       SUM(CASE WHEN InfectedAt24mnths = 0 THEN 1 ELSE 0 END) AS UninfectedHEIsAt24Months,
       SUM(CASE WHEN InfectedAt24mnths = 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS ProportionUninfectedHEIsAt24Months
FROM LinelistHEI;
",,,,,,user;benedette.otieno,Approved
text2sql.LinelistHEI,AgeGroup,AgeGroup,"A 4 year age band from 1 to 64 years; Categories include Under 1, 01 to 04, 10 to 14, 05 to 09, 15 to 19, 65+, 60 to 64,55 to 59, 20 to 24, 50 to 54, 25 to 29, 30 to 34, 40 to 44, 45 to 49, 35 to 39",,,,,,,Approved
text2sql.LinelistHEI,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LinelistHEI,BF12mnths,BF12mnths,Indicates whether the HEI is breastfeeding at 12 months of age as of last cwc visit,,,,,,,Approved
text2sql.LinelistHEI,BF18mnths,BF18mnths,Indicates whether the HEI is breastfeeding at 18 months of age as of last cwc visit,,,,,,,Approved
text2sql.LinelistHEI,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LinelistHEI,DOB,DOB,Date of birth of HEI; format(yyyy-mm-dd),,,,,,,Approved
text2sql.LinelistHEI,EBF6mnths,EBF6mnths,Indicates whether the HEI is using Exclusive Breastfeeding(EBF) feeding method at 6 months of age as of last cwc visit,,,,,,,Approved
text2sql.LinelistHEI,ERF6mnths,ERF6mnths,Indicates whether the HEI is using Exclusive Replacement(ERF) feeding method at 6 months of age as of last cwc visit,,,,,,,Approved
text2sql.LinelistHEI,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LinelistHEI,Gender,Gender,Gender of the HEI,,,,,,,Approved
text2sql.LinelistHEI,HEIExitCriteria,HEIExitCriteria,"Indicates the reason for HEI exit in the program, categories are Confirmed HIV Positive, Dead, HIV NEG age >18 months, Lost, Referred to CCC, Transfer Out , Still in Follow-up",,,,,,user;admin,Approved
text2sql.LinelistHEI,HEIHIVStatus,HEIHIVStatus,Contains the HIV status of the HEI,,,,,,,Approved
text2sql.LinelistHEI,HasFinalAntibody,HasFinalAntibody,Indicates whether the HEI has a FinalAntibody,,,,,,,Approved
text2sql.LinelistHEI,InfectedAt24mnths,InfectedAt24mnths,Indicates whether the HEI is HIV positive,,,,,,,Approved
text2sql.LinelistHEI,InfectedOnART,InfectedOnART,Indicates whether the HEI is HIV postive and has a start ART date,,,,,,,Approved
text2sql.LinelistHEI,InitialPCRBtwn8wks_12mnths,InitialPCRBtwn8wks_12mnths,Indicates whether the HEI's DNAPCR1 was done at age of between 8 weeks and 48 weeks,,,,,,,Approved
text2sql.LinelistHEI,InitialPCRLessThan8wks,InitialPCRLessThan8wks,Indicates whether the HEI's DNAPCR1 was done at age of < 8 weeks,,,,,,,Approved
text2sql.LinelistHEI,MFLCode,MFLCode,The MFL code of the facility as outlined in KHMFL,,,,,,,Approved
text2sql.LinelistHEI,NUPI,NUPI,Hashed value of the client's allocated NUPI number.  NULL value indicates No Nupi,,,,,,,Approved
text2sql.LinelistHEI,OnProhylaxis,OnProhylaxis,"Indicates whether the HEI has had medication given being AZT, NVP, CTX",,,,,,,Approved
text2sql.LinelistHEI,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LinelistHEI,PatientIDHash,PatientIDHash,Hashed value of the Patient CCC number,,,,,,,Approved
text2sql.LinelistHEI,PatientPKHash,PatientPKHash,Hashed valued of unique client ID in specific facility,,,,,,,Approved
text2sql.LinelistHEI,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.LinelistHEI,TestedAt12months,TestedAt12months,Indicates whether the HEI's DNAPCR2 was done at age of 12 months of age,,,,,,,Approved
text2sql.LinelistHEI,TestedAt6months,TestedAt6months,Indicates whether the HEI's DNAPCR2 was done at age of 6 months of age,,,,,,,Approved
text2sql.LinelistHEI,TestedAt6wksOrFirstContact,TestedAt6wksOrFirstContact,Indicates whether the HEI's DNAPCR1 was done at age of >= 6 weeks,,,,,,,Approved
text2sql.LinelistHEI,UnknownOutocomeAt24months,UnknownOutocomeAt24months,Indicates whether the HEI has an unknown FinalAntibody status at 24 months or more as of reporting period,,,,,,,Approved
,LinelistHTSEligibilty,LinelistHTSEligibilty,"A client level linelist contaning clients who are screened for HIV to identify people at risk of HIV infection as eligible for testing. Query this table on questions that involve screening for HIV to determine whether a client is eligible or not eligible for testing. This table also has information on Machine learning (ML) outputs to determine if a client is at risk for HIV , Query the column HIVRiskCategory to get the ML risk categories (Low, Medium, high and Very High). ",,,,,,user;benedette.otieno,Approved
text2sql.LinelistHTSEligibilty," SubCounty"," SubCounty",The SubCounty where the facility is located,,,,,,,Approved
text2sql.LinelistHTSEligibilty,Age,Age,The Age of the client when they visited the facility,,,,,,,Approved
text2sql.LinelistHTSEligibilty,AgeGroup,AgeGroup,"A 4 year age band from 1 to 64 years: Categories include 15 to 19, 65+, 60 to 64,55 to 59, 20 to 24, 50 to 54, 25 to 29, 30 to 34, 40 to 44, 45 to 49, 35 to 39",,,,,,,Approved
text2sql.LinelistHTSEligibilty,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LinelistHTSEligibilty,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LinelistHTSEligibilty,CurrentlyOnPrep,CurrentlyOnPrep,"Is the client currently on PreP ; categories include Yes, No, Decline to answer",,,,,,,Approved
text2sql.LinelistHTSEligibilty,EligibleForTest,EligibleForTest,"Client  is eligible for HIV testing categories are Yes, No",,,,,,,Approved
text2sql.LinelistHTSEligibilty,EverOnPrep,EverOnPrep,"Has client ever recived Prep services; categories include Yes,No",,,,,,,Approved
text2sql.LinelistHTSEligibilty,ExperiencedGBV,ExperiencedGBV,"Has client recently experienced Gender based Violence(GBV), available categories Yes, No",,,,,,,Approved
text2sql.LinelistHTSEligibilty,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LinelistHTSEligibilty,Gender,Gender,The Sex of the Patient,,,,,,,Approved
text2sql.LinelistHTSEligibilty,HIVRiskCategory,HIVRiskCategory,"The HIV risk category from Machine Learning (ML) ; categories include High, Low, Moderate, Very High",,,,,,,Approved
text2sql.LinelistHTSEligibilty,HTSEntryPoint,HTSEntryPoint,"The service/ entry point where the test was done  categories include Community testing, Home Based Testing, In Patient Department(IPD), Mobile Outreach, Other, Out Patient Department(OPD), PMTCT ANC, PMTCT MAT, PMTCT PNC",,,,,,,Approved
text2sql.LinelistHTSEligibilty,HTSStrategy,HTSStrategy,"HTS testing strategy conducted in  facility, categories  HP: Hospital Patient Testing ,VI:Integrated VCT Center, Index testing ,O:Other,HB:Home Based Testing ,:MO:Mobile Outreach HTS,NP:HTS for non-patients,SNS- Social Networks, VS:Stand Alone VCT Center",,,,,,,Approved
text2sql.LinelistHTSEligibilty,KnownStatusPartner,KnownStatusPartner,"HIV status of clients partner is Known; categories are Yes, No",,,,,,,Approved
text2sql.LinelistHTSEligibilty,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LinelistHTSEligibilty,NUPI,NUPI,Hashed value of the client's allocated NUPI number.  NULL value indicates No Nupi,,,,,,,Approved
text2sql.LinelistHTSEligibilty,PartnerHivStatus,PartnerHivStatus,"HIV status of client's partner; categories include Decline to answer, Negative, Positive, Unknown",,,,,,,Approved
text2sql.LinelistHTSEligibilty,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LinelistHTSEligibilty,PatientPKHash,PatientPKHash,Hashed valued of unique client ID in specific facility,,,,,,,Approved
text2sql.LinelistHTSEligibilty,ReasonNotReffered,ReasonNotReffered,"Reason why a client has not been referred for testing, categories are Based on HIV Risk category from the EMR, Both eligible and  risk category, Client is eligible",,,,,,,Approved
text2sql.LinelistHTSEligibilty,ReasonsForIneligibility,ReasonsForIneligibility,"Reason why the client is ineligible for testing; categpries are Declined testing, Fear of violent partner, Other",,,,,,,Approved
text2sql.LinelistHTSEligibilty,ReferredForTesting,ReferredForTesting,"Has the client been referred for testing; Categories are Yes, No ",,,,,,,Approved
text2sql.LinelistHTSEligibilty,SubCounty,SubCounty,The SubCounty where the facility is located,,,,,,,Approved
text2sql.LinelistHTSEligibilty,TBStatus,TBStatus,"Has the client been screened for TB; categories include No TB signs, Presumed TB",,,,,,,Approved
text2sql.LinelistHTSEligibilty,TypeGBV,TypeGBV,"What type of GBV has the client experienced ; categories include Emotional abuse, Physical violence, Sexual Violence ",,,,,,,Approved
text2sql.LinelistHTSEligibilty,UnknownStatusPartner,UnknownStatusPartner,"HIV status of clients partner is Unkown; categories are Yes, No",,,,,,,Approved
text2sql.LinelistHTSEligibilty,VisitDate,VisitDate,"The date when the client visited the facility, format(yyyy-mm-dd)",,,,,,,Approved
,LinelistPrep,LinelistPrep,"A client level line list containing information on all clients enrolled on PrEP.PrEP is be offered to HIV negative individuals at substantial ongoing risk of HIV infection (including the seronegative partner in a discordant relationship). Query this table for question related to clients eligible for Prep, enrolled on Prep, Some indicator definations include : PrEP_NEW-Number of individuals who were newly enrolled on pre-exposure prophylaxis (PrEP) to prevent HIV infection in the reporting period",,,,,,,Approved
text2sql.LinelistPrep,AdherenceDone,AdherenceDone,"Indicates whether adherence assessment has been conducted during the visit categories are Yes, No",,,,,,,Approved
text2sql.LinelistPrep,AdherenceOutcome,AdherenceOutcome,"Indicates the client adherence on Prep, categories are Fair, Good , Poor",,,,,,,Approved
text2sql.LinelistPrep,AdherenceReasons,AdherenceReasons,,,,,,,,Approved
text2sql.LinelistPrep,Age,Age,"Date that the client last visited the facility to pick up Prep drugs, format(yyyy-mm-dd)",,,,,,,Approved
text2sql.LinelistPrep,AgeGroup,AgeGroup,"A 4 year age band from 1 to 64 years: Categories include 15 to 19, 65+, 60 to 64,55 to 59, 20 to 24, 50 to 54, 25 to 29, 30 to 34, 40 to 44, 45 to 49, 35 to 39",,,,,,,Approved
text2sql.LinelistPrep,Agency,Agency,,,,,,,,Approved
text2sql.LinelistPrep,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LinelistPrep,AsofDate,AsofDate,"End of the reporting month, format (yyyy-mm-dd)",,,,,,,Approved
text2sql.LinelistPrep,AssessmentMonth,AssessmentMonth,Month when the client was assessed for enrollment into PrEP,,,,,,,Approved
text2sql.LinelistPrep,AssessmentYear,AssessmentYear,Year when the client was assessed for enrollment into PrEP,,,,,,,Approved
text2sql.LinelistPrep,BMI,BMI,The BMI value for a client during the Visit,,,,,,,Approved
text2sql.LinelistPrep,BirthDefects,BirthDefects,,,,,,,,Approved
text2sql.LinelistPrep,BloodPressure,BloodPressure,,,,,,,,Approved
text2sql.LinelistPrep,Breastfeeding,Breastfeeding,Indicates Whether a client is breastfeeding during the visit,,,,,,,Approved
text2sql.LinelistPrep,Circumcised,Circumcised,,,,,,,,Approved
text2sql.LinelistPrep,ClinicalNotes,ClinicalNotes,Clinician Notes,,,,,,,Approved
text2sql.LinelistPrep,CondomsIssued,CondomsIssued,"Indicates whether a client was issued with a Condom, categories are Yes,No",,,,,,,Approved
text2sql.LinelistPrep,ContraindicationsPrep,ContraindicationsPrep,,,,,,,,Approved
text2sql.LinelistPrep,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LinelistPrep,EDD,EDD,,,,,,,,Approved
text2sql.LinelistPrep,EligiblePrep,EligiblePrep,"Boolean value for if the client is eligible to be enrolled in PrEP based on the risk category, 1 indicates client is eligible and 0 indicates client is not eligible",,,,,,,Approved
text2sql.LinelistPrep,ExitDate,ExitDate,Date when the client exited Prep Program,,,,,,,Approved
text2sql.LinelistPrep,ExitReason,ExitReason,Reason why a client exited Prep,,,,,,,Approved
text2sql.LinelistPrep,FPMethods,FPMethods,Indicates Family planning Methods the Client is on,,,,,,,Approved
text2sql.LinelistPrep,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LinelistPrep,Factkey,Factkey,,,,,,,,Approved
text2sql.LinelistPrep,FamilyPlanningStatus,FamilyPlanningStatus,"Indicates whether a client is on Family Planning during the visit, Categories are On Family Planning, Not using Family Planning, Wants Family Planning",,,,,,,Approved
text2sql.LinelistPrep,Gender,Gender,"The gender of the client; categories Male, Female",,,,,,,Approved
text2sql.LinelistPrep,Height,Height,The Height value for a client during the Visit,,,,,,,Approved
text2sql.LinelistPrep,HepatitisBPositiveResult,HepatitisBPositiveResult,Indicates whether a client has Hepatitis B,,,,,,,Approved
text2sql.LinelistPrep,HepatitisCPositiveResult,HepatitisCPositiveResult,Indicates whether a client has Hepatitis C,,,,,,,Approved
text2sql.LinelistPrep,LMP,LMP,,,,,,,,Approved
text2sql.LinelistPrep,LatestHIVRiskCategory,LatestHIVRiskCategory,"Last recorded Risk category from the HTS machine learning model. The categories include Very High, High , Moderate  and Low",,,,,,user;benedette.otieno,Approved
text2sql.LinelistPrep,LoadDate,LoadDate,,,,,,,,Approved
text2sql.LinelistPrep,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LinelistPrep,MenopausalStatus,MenopausalStatus,,,,,,,,Approved
text2sql.LinelistPrep,MonthsPrescribed,MonthsPrescribed,How many months a Prep Prescription has been issued to a client,,,,,,,Approved
text2sql.LinelistPrep,NextAppointment,NextAppointment,Follow up visit date  given to the client to receive pre-exposure prophylaxis (PrEP) to prevent HIV,,,,,,,Approved
text2sql.LinelistPrep,NextAppointmentDate,NextAppointmentDate,,,,,,,,Approved
text2sql.LinelistPrep,PartnerName,PartnerName,,,,,,,,Approved
text2sql.LinelistPrep,PatientPKHash,PatientPKHash,Hashed valued of unique client ID in specific facility,,,,,,,Approved
text2sql.LinelistPrep,PlanningToGetPregnant,PlanningToGetPregnant,Indicates whether a client is planning to get Pregnant,,,,,,,Approved
text2sql.LinelistPrep,PregnacyEnded,PregnancyEnded,,,,,,,,Approved
text2sql.LinelistPrep,PregnancyOutcome,PregnancyOutcome,,,,,,,,Approved
text2sql.LinelistPrep,PregnancyPlanned,PregnancyPlanned,,,,,,,,Approved
text2sql.LinelistPrep,PregnantAtThisVisit,PregnantAtThisVisit,Indicates whether a client is pregnant during the Visit,,,,,,,Approved
text2sql.LinelistPrep,PrepCT,PrepCT,Boolean value for a client  that return for a follow-up visit or reinitiation visit to receive pre-exposure prophylaxis (PrEP) to prevent HIV during the reporting period excluding those newly enrolled,,,,,,,Approved
text2sql.LinelistPrep,PrepEnrollmentDate,PrepEnrollmentDate,"Date when a client was enrolled on Prep (format= ""yyyy-mm-dd"")",,,,,,,Approved
text2sql.LinelistPrep,PrepEnrolmentDate,,,,,,,,,Approved
text2sql.LinelistPrep,PrepPrescribed,PrepPrescribed,"Indicates whether Prep has been Prescribed to a client, categories are Yes, No",,,,,,,Approved
text2sql.LinelistPrep,PrepTreatmentPlan,PrepTreatmentPlan,"Indicates the type of PreP treatment plan, categories ARE Continue, Discontinue, Restart, Start",,,,,,,Approved
text2sql.LinelistPrep,Reasonfornotgivingnextappointment,Reasonfornotgivingnextappointment,Clinician reason fow not giving a follow up visit,,,,,,,Approved
text2sql.LinelistPrep,RegimenPrescribed,RegimenPrescribed,"The type of Prep regimen prescribed to a client, categories are TDF, TDF/3TC,TDF/FTC(preferred)",,,,,,,Approved
text2sql.LinelistPrep,STINegative,STINegative,Boolean value that indicates whether a client tested Negative for STI,,,,,,,Approved
text2sql.LinelistPrep,STIPositive,STIPositive,Boolean value that indicates whether a client tested Positive for STI,,,,,,,Approved
text2sql.LinelistPrep,STIScreening,STIScreening,Indicates Whether a client was screened for STI symptoms,,,,,,,Approved
text2sql.LinelistPrep,STISymptoms,STISymptoms,,,,,,,,Approved
text2sql.LinelistPrep,STITreated,STITreated,,,,,,,,Approved
text2sql.LinelistPrep,ScreenedPrep,ScreenedPrep,"Boolean value for if client was screened for enrollment into PrEP. 1 indicates client was screened for enrollment into Prep and 0 indicates client was nt screened for enrollment into Prep ",,,,,,,Approved
text2sql.LinelistPrep,SiteCode,SiteCode,,,,,,,,Approved
text2sql.LinelistPrep,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.LinelistPrep,SymptomsAcuteHIV,SymptomsAcuteHIV,,,,,,,,Approved
text2sql.LinelistPrep,Temprature,Temprature,,,,,,,,Approved
text2sql.LinelistPrep,Tobegivennextappointment,Tobegivennextappointment,Indicates whether a client id to be given a Follow up Visit,,,,,,,Approved
text2sql.LinelistPrep,TreatedForHepB,TreatedForHepB,"Indicates whether a client was treated for Hepatitis B, categories include Yes, No",,,,,,,Approved
text2sql.LinelistPrep,TreatedForHepC,TreatedForHepC,"Indicates whether a client was treated for Hepatitis C, categories include Yes, No",,,,,,,Approved
text2sql.LinelistPrep,TurnedPositive,TurnedPositive,Boolean value for a client who turned positive or seroconverted while on PreP,,,,,,,Approved
text2sql.LinelistPrep,VMMCReferral,VMMCReferral,Indicates whether a client was referred for VMMC services,,,,,,,Approved
